NewSimName,SimulationName,Seed,SeedInf,NumDays,VaccineFile,OutputPath,ReportFile,DiseaseRates,LocationFile,TrajectoryFile,BirthsFile,ForceOfImportationFile,InitialFoiFile,HumanImmunityDays,EmergenceFactor,MosquitoInfectiousness,MosquitoMoveProbability,MosquitoRatesFile,AttractivenessShape,AsymptomaticRatio,vaccination_strategy,vaccine_prop_inf_1,vaccine_ID,vaccine_normdev_pos_1,vaccine_normdev_neg_1
sim_1137,sim_1137,1085055039,1085055039,11315,vaccine_settings_1137.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1137.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1137.csv,-1,0.5,none,0.7705078125,1,0.2724609375,0.2724609375
sim_1138,sim_1138,1471388960,1471388960,11315,vaccine_settings_1138.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1138.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1138.csv,-1,0.5,none,0.0205078125,1,0.0224609375,0.0224609375
sim_1139,sim_1139,698721117,698721117,11315,vaccine_settings_1139.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1139.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1139.csv,-1,0.5,none,0.5205078125,1,0.5224609375,0.5224609375
sim_1148,sim_1148,747012857,747012857,11315,vaccine_settings_1148.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1148.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1148.csv,-1,0.5,none,0.0517578125,1,0.9287109375,0.9287109375
sim_1149,sim_1149,1519680701,1519680701,11315,vaccine_settings_1149.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1149.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1149.csv,-1,0.5,none,0.5517578125,1,0.4287109375,0.4287109375
sim_1150,sim_1150,1133346779,1133346779,11315,vaccine_settings_1150.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1150.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1150.csv,-1,0.5,none,0.3017578125,1,0.1787109375,0.1787109375
sim_1151,sim_1151,360678935,360678935,11315,vaccine_settings_1151.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1151.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1151.csv,-1,0.5,none,0.8017578125,1,0.6787109375,0.6787109375
sim_1160,sim_1160,95074364,95074364,11315,vaccine_settings_1160.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1160.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1160.csv,-1,0.5,none,0.3173828125,1,0.0380859375,0.0380859375
sim_1161,sim_1161,867742208,867742208,11315,vaccine_settings_1161.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1161.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1161.csv,-1,0.5,none,0.8173828125,1,0.5380859375,0.5380859375
sim_1162,sim_1162,1254076129,1254076129,11315,vaccine_settings_1162.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1162.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1162.csv,-1,0.5,none,0.0673828125,1,0.7880859375,0.7880859375
sim_1163,sim_1163,481408286,481408286,11315,vaccine_settings_1163.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1163.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1163.csv,-1,0.5,none,0.5673828125,1,0.2880859375,0.2880859375
sim_1184,sim_1184,239949585,239949585,11315,vaccine_settings_1184.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1184.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1184.csv,-1,0.5,none,0.4736328125,1,0.5068359375,0.5068359375
sim_1185,sim_1185,1012617428,1012617428,11315,vaccine_settings_1185.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1185.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1185.csv,-1,0.5,none,0.9736328125,1,0.0068359375,0.0068359375
sim_1186,sim_1186,1398951350,1398951350,11315,vaccine_settings_1186.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1186.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1186.csv,-1,0.5,none,0.2236328125,1,0.2568359375,0.2568359375
sim_1187,sim_1187,626283506,626283506,11315,vaccine_settings_1187.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1187.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1187.csv,-1,0.5,none,0.7236328125,1,0.7568359375,0.7568359375
sim_1188,sim_1188,433116546,433116546,11315,vaccine_settings_1188.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1188.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1188.csv,-1,0.5,none,0.0986328125,1,0.1318359375,0.1318359375
sim_1189,sim_1189,1205784389,1205784389,11315,vaccine_settings_1189.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1189.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1189.csv,-1,0.5,none,0.5986328125,1,0.6318359375,0.6318359375
sim_1190,sim_1190,819450467,819450467,11315,vaccine_settings_1190.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1190.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1190.csv,-1,0.5,none,0.3486328125,1,0.8818359375,0.8818359375
sim_1191,sim_1191,46782624,46782624,11315,vaccine_settings_1191.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1191.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1191.csv,-1,0.5,none,0.8486328125,1,0.3818359375,0.3818359375
sim_1192,sim_1192,34709689,34709689,11315,vaccine_settings_1192.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1192.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1192.csv,-1,0.5,none,0.4501953125,1,0.9052734375,0.9052734375
sim_1193,sim_1193,807377532,807377532,11315,vaccine_settings_1193.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1193.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1193.csv,-1,0.5,none,0.9501953125,1,0.4052734375,0.4052734375
sim_1194,sim_1194,1193711454,1193711454,11315,vaccine_settings_1194.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1194.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1194.csv,-1,0.5,none,0.2001953125,1,0.1552734375,0.1552734375
sim_1195,sim_1195,421043611,421043611,11315,vaccine_settings_1195.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1195.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1195.csv,-1,0.5,none,0.7001953125,1,0.6552734375,0.6552734375
sim_1224,sim_1224,58855559,58855559,11315,vaccine_settings_1224.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1224.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1224.csv,-1,0.5,none,0.2158203125,1,0.4833984375,0.4833984375
sim_1225,sim_1225,831523402,831523402,11315,vaccine_settings_1225.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1225.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1225.csv,-1,0.5,none,0.7158203125,1,0.9833984375,0.9833984375
sim_1226,sim_1226,1217857324,1217857324,11315,vaccine_settings_1226.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1226.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1226.csv,-1,0.5,none,0.4658203125,1,0.7333984375,0.7333984375
sim_1227,sim_1227,445189481,445189481,11315,vaccine_settings_1227.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1227.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1227.csv,-1,0.5,none,0.9658203125,1,0.2333984375,0.2333984375
sim_1244,sim_1244,686648182,686648182,11315,vaccine_settings_1244.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1244.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1244.csv,-1,0.5,none,0.1845703125,1,0.0146484375,0.0146484375
sim_1245,sim_1245,1459316025,1459316025,11315,vaccine_settings_1245.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1245.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1245.csv,-1,0.5,none,0.6845703125,1,0.5146484375,0.5146484375
sim_1246,sim_1246,1072982103,1072982103,11315,vaccine_settings_1246.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1246.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1246.csv,-1,0.5,none,0.4345703125,1,0.7646484375,0.7646484375
sim_1247,sim_1247,300314260,300314260,11315,vaccine_settings_1247.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1247.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1247.csv,-1,0.5,none,0.9345703125,1,0.2646484375,0.2646484375
sim_1268,sim_1268,490462987,490462987,11315,vaccine_settings_1268.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1268.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1268.csv,-1,0.5,none,0.0615234375,1,0.0439453125,0.0439453125
sim_1269,sim_1269,1263130831,1263130831,11315,vaccine_settings_1269.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1269.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1269.csv,-1,0.5,none,0.5615234375,1,0.5439453125,0.5439453125
sim_1270,sim_1270,876796909,876796909,11315,vaccine_settings_1270.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1270.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1270.csv,-1,0.5,none,0.3115234375,1,0.7939453125,0.7939453125
sim_1271,sim_1271,104129065,104129065,11315,vaccine_settings_1271.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1271.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1271.csv,-1,0.5,none,0.8115234375,1,0.2939453125,0.2939453125
sim_1284,sim_1284,442171247,442171247,11315,vaccine_settings_1284.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1284.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1284.csv,-1,0.5,none,0.4677734375,1,0.8251953125,0.8251953125
sim_1285,sim_1285,1214839090,1214839090,11315,vaccine_settings_1285.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1285.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1285.csv,-1,0.5,none,0.9677734375,1,0.3251953125,0.3251953125
sim_1286,sim_1286,828505169,828505169,11315,vaccine_settings_1286.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1286.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1286.csv,-1,0.5,none,0.2177734375,1,0.0751953125,0.0751953125
sim_1287,sim_1287,55837325,55837325,11315,vaccine_settings_1287.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1287.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1287.csv,-1,0.5,none,0.7177734375,1,0.5751953125,0.5751953125
sim_1296,sim_1296,369733637,369733637,11315,vaccine_settings_1296.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1296.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1296.csv,-1,0.5,none,0.1708984375,1,0.2158203125,0.2158203125
sim_1297,sim_1297,1142401480,1142401480,11315,vaccine_settings_1297.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1297.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1297.csv,-1,0.5,none,0.6708984375,1,0.7158203125,0.7158203125
sim_1298,sim_1298,1528735402,1528735402,11315,vaccine_settings_1298.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1298.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1298.csv,-1,0.5,none,0.4208984375,1,0.9658203125,0.9658203125
sim_1299,sim_1299,756067558,756067558,11315,vaccine_settings_1299.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1299.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1299.csv,-1,0.5,none,0.9208984375,1,0.4658203125,0.4658203125
sim_1300,sim_1300,562900597,562900597,11315,vaccine_settings_1300.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1300.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1300.csv,-1,0.5,none,0.2958984375,1,0.5908203125,0.5908203125
sim_1301,sim_1301,1335568441,1335568441,11315,vaccine_settings_1301.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1301.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1301.csv,-1,0.5,none,0.7958984375,1,0.0908203125,0.0908203125
sim_1302,sim_1302,949234519,949234519,11315,vaccine_settings_1302.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1302.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1302.csv,-1,0.5,none,0.0458984375,1,0.3408203125,0.3408203125
sim_1303,sim_1303,176566676,176566676,11315,vaccine_settings_1303.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1303.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1303.csv,-1,0.5,none,0.5458984375,1,0.8408203125,0.8408203125
sim_1388,sim_1388,593082935,593082935,11315,vaccine_settings_1388.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1388.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1388.csv,-1,0.5,none,0.0419921875,1,0.5712890625,0.5712890625
sim_1389,sim_1389,1365750779,1365750779,11315,vaccine_settings_1389.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1389.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1389.csv,-1,0.5,none,0.5419921875,1,0.0712890625,0.0712890625
sim_1390,sim_1390,979416857,979416857,11315,vaccine_settings_1390.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1390.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1390.csv,-1,0.5,none,0.2919921875,1,0.3212890625,0.3212890625
sim_1391,sim_1391,206749013,206749013,11315,vaccine_settings_1391.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1391.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1391.csv,-1,0.5,none,0.7919921875,1,0.8212890625,0.8212890625
sim_1392,sim_1392,303332494,303332494,11315,vaccine_settings_1392.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1392.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1392.csv,-1,0.5,none,0.2294921875,1,0.3837890625,0.3837890625
sim_1393,sim_1393,1076000337,1076000337,11315,vaccine_settings_1393.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1393.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1393.csv,-1,0.5,none,0.7294921875,1,0.8837890625,0.8837890625
sim_1394,sim_1394,1462334259,1462334259,11315,vaccine_settings_1394.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1394.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1394.csv,-1,0.5,none,0.4794921875,1,0.6337890625,0.6337890625
sim_1395,sim_1395,689666415,689666415,11315,vaccine_settings_1395.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1395.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1395.csv,-1,0.5,none,0.9794921875,1,0.1337890625,0.1337890625
sim_1396,sim_1396,496499455,496499455,11315,vaccine_settings_1396.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1396.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1396.csv,-1,0.5,none,0.3544921875,1,0.7587890625,0.7587890625
sim_1397,sim_1397,1269167298,1269167298,11315,vaccine_settings_1397.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1397.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1397.csv,-1,0.5,none,0.8544921875,1,0.2587890625,0.2587890625
sim_1398,sim_1398,882833376,882833376,11315,vaccine_settings_1398.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1398.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1398.csv,-1,0.5,none,0.1044921875,1,0.0087890625,0.0087890625
sim_1399,sim_1399,110165533,110165533,11315,vaccine_settings_1399.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1399.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1399.csv,-1,0.5,none,0.6044921875,1,0.5087890625,0.5087890625
sim_1400,sim_1400,158457273,158457273,11315,vaccine_settings_1400.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1400.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1400.csv,-1,0.5,none,0.0732421875,1,0.9150390625,0.9150390625
sim_1401,sim_1401,931125117,931125117,11315,vaccine_settings_1401.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1401.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1401.csv,-1,0.5,none,0.5732421875,1,0.4150390625,0.4150390625
sim_1402,sim_1402,1317459038,1317459038,11315,vaccine_settings_1402.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1402.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1402.csv,-1,0.5,none,0.3232421875,1,0.1650390625,0.1650390625
sim_1403,sim_1403,544791195,544791195,11315,vaccine_settings_1403.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1403.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1403.csv,-1,0.5,none,0.8232421875,1,0.6650390625,0.6650390625
sim_1408,sim_1408,255040754,255040754,11315,vaccine_settings_1408.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1408.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1408.csv,-1,0.5,none,0.2607421875,1,0.7275390625,0.7275390625
sim_1409,sim_1409,1027708597,1027708597,11315,vaccine_settings_1409.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1409.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1409.csv,-1,0.5,none,0.7607421875,1,0.2275390625,0.2275390625
sim_1410,sim_1410,1414042519,1414042519,11315,vaccine_settings_1410.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1410.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1410.csv,-1,0.5,none,0.0107421875,1,0.4775390625,0.4775390625
sim_1411,sim_1411,641374675,641374675,11315,vaccine_settings_1411.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1411.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1411.csv,-1,0.5,none,0.5107421875,1,0.9775390625,0.9775390625
sim_1412,sim_1412,448207714,448207714,11315,vaccine_settings_1412.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1412.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1412.csv,-1,0.5,none,0.1357421875,1,0.1025390625,0.1025390625
sim_1413,sim_1413,1220875558,1220875558,11315,vaccine_settings_1413.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1413.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1413.csv,-1,0.5,none,0.6357421875,1,0.6025390625,0.6025390625
sim_1414,sim_1414,834541636,834541636,11315,vaccine_settings_1414.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1414.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1414.csv,-1,0.5,none,0.3857421875,1,0.8525390625,0.8525390625
sim_1415,sim_1415,61873793,61873793,11315,vaccine_settings_1415.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1415.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1415.csv,-1,0.5,none,0.8857421875,1,0.3525390625,0.3525390625
sim_1416,sim_1416,86019663,86019663,11315,vaccine_settings_1416.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1416.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1416.csv,-1,0.5,none,0.1826171875,1,0.6806640625,0.6806640625
